time,latitude,longitude,z
3,15.250000,43.250000,5895.000000
3,15.250000,42.000000,5893.000000
3,15.250000,40.750000,5892.000000
3,15.250000,33.250000,5884.000000
3,15.500000,135.000000,5852.000000
3,15.500000,96.250000,5884.000000
3,15.500000,39.500000,5891.000000
3,15.500000,34.000000,5884.000000
3,15.750000,107.750000,5883.000000
3,15.750000,99.000000,5882.000000
3,15.750000,40.250000,5892.000000
3,15.750000,39.000000,5892.000000
3,15.750000,38.250000,5890.000000
3,15.750000,37.000000,5887.000000
3,15.750000,-92.000000,5897.000000
3,16.000000,99.750000,5883.000000
3,16.000000,44.250000,5896.000000
3,16.000000,-96.750000,5905.000000
3,16.000000,-97.500000,5904.000000
3,16.250000,-91.250000,5896.000000
3,16.250000,-96.250000,5905.000000
3,16.250000,-118.250000,5909.000000
3,16.500000,119.750000,5866.000000
3,16.500000,106.750000,5883.000000
3,16.500000,92.500000,5880.000000
3,16.500000,73.250000,5875.000000
3,16.500000,39.500000,5892.000000
3,16.750000,121.750000,5863.000000
3,16.750000,121.000000,5864.000000
3,16.750000,120.250000,5866.000000
3,16.750000,106.000000,5883.000000
3,16.750000,102.750000,5884.000000
3,16.750000,44.250000,5896.000000
3,16.750000,43.000000,5894.000000
3,16.750000,36.750000,5886.000000
3,16.750000,35.500000,5885.000000
3,16.750000,-94.750000,5903.000000
3,16.750000,-100.250000,5908.000000
3,17.000000,103.250000,5884.000000
3,17.000000,101.250000,5884.000000
3,17.000000,93.750000,5880.000000
3,17.000000,43.750000,5895.000000
3,17.000000,41.750000,5892.000000
3,17.000000,40.500000,5892.000000
3,17.000000,38.000000,5888.000000
3,17.250000,54.500000,5898.000000
3,17.250000,15.500000,5861.000000
3,17.250000,-93.500000,5902.000000
3,17.250000,-94.000000,5902.000000
3,17.250000,-96.500000,5905.000000
3,17.250000,-105.500000,5914.000000
3,17.500000,41.000000,5892.000000
3,17.500000,-100.250000,5911.000000
3,17.750000,-97.000000,5907.000000
3,17.750000,-101.250000,5912.000000
3,17.750000,-102.000000,5912.000000
3,17.750000,-114.500000,5912.000000
3,18.000000,96.250000,5880.000000
3,18.000000,-103.000000,5913.000000
3,18.250000,-99.750000,5911.000000
3,18.250000,-100.500000,5912.000000
3,18.500000,97.750000,5879.000000
3,18.500000,97.000000,5881.000000
3,18.500000,-101.000000,5912.000000
3,18.500000,-159.750000,5884.000000
3,18.500000,-160.250000,5884.000000
3,18.750000,98.500000,5878.000000
3,18.750000,-93.000000,5902.000000
3,18.750000,-98.000000,5910.000000
3,18.750000,-98.750000,5910.000000
3,18.750000,-99.750000,5911.000000
3,18.750000,-100.500000,5912.000000
3,18.750000,-158.500000,5884.000000
3,18.750000,-159.250000,5884.000000
3,18.750000,-164.000000,5882.000000
3,18.750000,-165.250000,5881.000000
3,19.000000,-87.500000,5896.000000
3,19.000000,-96.000000,5905.000000
3,19.000000,-96.750000,5907.000000
3,19.000000,-97.500000,5909.000000
3,19.000000,-102.500000,5913.000000
3,19.000000,-162.250000,5883.000000
3,19.000000,-162.750000,5882.000000
3,19.250000,102.750000,5881.000000
3,19.250000,-98.750000,5910.000000
3,19.250000,-99.500000,5911.000000
3,19.250000,-100.250000,5911.000000
3,19.250000,-156.750000,5885.000000
3,19.250000,-158.000000,5884.000000
3,19.500000,-155.500000,5888.000000
3,19.500000,-156.250000,5886.000000
3,19.500000,-157.500000,5885.000000
3,19.750000,-154.750000,5886.000000
