time,latitude,longitude,z
59,41.25,70.75,5891.1
59,41.00,40.00,5826.1
59,41.00,73.25,5884.1
59,40.25,40.25,5830.8
59,40.00,-109.00,5901.8
59,40.00,-108.00,5903.7
59,39.75,70.75,5890.6
59,39.25,72.00,5885.1
59,38.75,-108.50,5904.9
59,38.75,93.50,5828.0
59,38.25,74.75,5876.1
59,38.00,22.25,5852.5
59,37.50,-109.50,5908.5
59,37.25,-118.00,5930.5
59,37.00,57.75,5929.6
59,37.00,86.00,5860.1
59,36.75,27.75,5844.6
59,36.75,28.50,5844.7
59,36.75,30.75,5845.4
59,36.75,31.50,5846.0
59,36.75,75.50,5869.5
59,36.75,85.00,5862.9
59,36.50,29.25,5844.5
59,36.50,30.00,5844.6
59,36.25,-118.50,5926.2
59,36.25,77.75,5871.8
59,36.00,3.50,5882.4
59,36.00,32.25,5846.5
59,36.00,33.00,5846.0
59,36.00,101.25,5834.7
59,35.75,94.00,5851.8
59,35.50,2.25,5883.8
59,35.50,53.25,5928.0
59,35.50,68.25,5875.1
59,35.50,69.00,5870.0
59,35.50,80.25,5868.9
59,35.25,55.25,5931.0
59,35.25,88.50,5860.0
59,35.25,94.75,5850.6
59,35.00,92.25,5854.8
59,34.75,69.00,5869.8
59,34.75,72.50,5860.2
59,34.50,-149.25,5935.4
59,34.50,-1.50,5877.9
59,34.25,-110.25,5890.1
59,34.25,80.50,5865.5
59,34.00,13.25,5861.9
59,33.75,75.00,5857.4
59,33.75,78.00,5866.2
59,33.75,79.75,5864.4
59,33.50,49.75,5918.3
59,33.50,98.75,5847.2
59,33.50,100.75,5847.5
59,33.25,-110.25,5888.3
59,33.25,52.50,5926.5
59,33.25,67.25,5873.1
59,33.25,74.00,5854.2
59,33.00,-105.25,5900.2
59,33.00,66.00,5872.1
59,32.75,-106.00,5896.1
59,32.75,83.00,5859.9
59,32.75,84.75,5857.1
59,32.75,86.00,5856.6
59,32.50,72.25,5851.0
59,32.25,-113.50,5891.4
59,32.25,97.50,5843.7
59,32.00,79.00,5869.7
59,32.00,85.50,5856.1
59,32.00,89.00,5855.5
59,31.75,87.00,5855.1
59,31.75,91.75,5854.1
59,31.75,93.50,5850.6
59,31.75,99.00,5845.3
59,31.50,-109.25,5890.6
59,31.50,70.00,5860.8
59,31.50,79.75,5866.8
59,31.50,82.50,5863.1
59,31.50,84.00,5860.0
59,31.50,90.00,5855.2
59,31.50,103.75,5859.0
59,31.25,49.75,5915.1
59,31.00,-7.25,5901.2
59,31.00,78.75,5870.6
59,31.00,80.50,5870.8
59,31.00,86.00,5855.1
59,30.75,-8.00,5901.8
59,30.75,87.00,5857.3
59,30.25,-9.00,5907.2
59,30.25,72.00,5853.8
59,30.25,79.00,5869.5
59,30.00,-8.25,5905.4
59,30.00,67.75,5863.5
59,30.00,105.00,5861.5
59,29.75,103.00,5862.9
59,29.75,103.75,5863.1
59,29.50,79.25,5869.1
59,29.25,-129.00,5868.0
59,29.25,50.50,5914.4
59,29.25,65.00,5859.0
59,29.25,83.50,5869.7
59,29.25,125.00,5880.1
59,29.25,136.00,5891.9
59,29.00,42.75,5923.7
59,29.00,71.50,5853.0
59,28.75,84.25,5870.3
59,28.75,132.75,5888.4
59,28.50,-5.75,5907.1
59,28.50,55.00,5897.4
59,28.50,65.50,5858.0
59,28.50,72.75,5855.6
59,28.50,86.00,5870.8
59,28.50,88.00,5869.3
59,28.50,92.50,5869.2
59,28.50,93.25,5869.6
59,28.50,95.75,5869.4
59,28.25,-170.50,5877.6
59,28.25,-8.25,5906.2
59,28.25,66.50,5862.0
59,28.25,85.00,5872.1
59,28.00,64.75,5858.9
59,28.00,84.00,5871.5
59,27.75,63.75,5858.6
59,27.75,67.75,5859.7
59,27.75,76.00,5857.7
59,27.75,88.25,5872.5
59,27.75,89.00,5872.4
59,27.75,93.50,5871.7
59,27.75,117.75,5876.1
59,27.50,-6.75,5909.4
59,27.50,3.75,5896.4
59,27.50,89.75,5874.0
59,27.50,96.50,5874.4
59,27.25,-130.00,5869.7
59,27.25,-9.50,5909.5
59,27.00,88.00,5873.3
59,27.00,101.00,5869.8
59,26.75,-108.75,5913.6
59,26.75,-10.50,5911.7
59,26.75,89.50,5874.8
59,26.75,104.75,5872.0
59,26.75,145.25,5874.5
59,26.50,90.75,5876.2
59,26.50,99.00,5872.3
59,26.50,100.25,5870.6
59,26.25,-61.50,5890.5
59,26.25,98.25,5874.7
59,26.00,66.50,5857.5
59,26.00,95.50,5875.6
59,26.00,96.25,5875.0
59,25.75,-62.25,5890.7
59,25.75,6.25,5899.5
59,25.75,99.75,5871.1
59,25.75,102.00,5871.3
59,25.75,107.25,5871.2
59,25.50,-93.00,5877.5
59,25.50,94.75,5877.3
59,25.50,101.25,5871.6
59,25.25,-100.75,5929.7
59,25.25,-12.50,5919.9
