time,latitude,longitude,z
2,26.50,32.50,5936.9
2,26.50,33.25,5936.9
2,26.50,248.50,5899.1
2,26.50,312.75,5900.8
2,26.25,39.75,5960.1
2,26.25,66.75,5875.9
2,26.00,112.00,5861.6
2,26.00,129.25,5856.7
2,26.00,141.75,5918.3
2,26.00,247.75,5899.2
2,25.75,40.00,5960.3
2,25.75,40.75,5955.4
2,25.75,142.00,5918.3
2,25.75,290.75,5919.6
2,25.75,291.00,5919.6
2,25.75,308.25,5901.3
2,25.75,309.75,5901.1
2,25.75,310.00,5901.1
2,25.50,34.00,5940.4
2,25.50,41.75,5954.1
2,25.50,42.00,5954.1
2,25.50,75.00,5864.2
2,25.50,128.25,5852.7
2,25.25,253.75,5900.1
2,25.25,262.25,5889.2
3,83.25,162.00,5666.8
3,83.00,163.50,5666.8
3,83.00,164.00,5666.8
3,79.25,151.00,5678.9
3,79.25,151.75,5678.9
3,79.00,149.25,5678.9
3,79.00,149.75,5678.9
3,73.50,148.50,5703.7
3,71.50,186.50,5672.5
3,71.50,186.75,5672.5
3,65.50,276.50,5698.6
3,64.75,283.00,5696.5
3,64.75,283.25,5696.5
3,60.00,96.00,5746.4
3,60.00,287.00,5687.0
3,58.50,216.50,5724.4
3,57.75,114.50,5660.6
3,57.50,115.75,5661.1
3,57.50,116.75,5661.5
3,57.25,227.25,5710.3
3,57.00,117.75,5661.8
3,56.50,162.00,5433.1
3,56.25,160.00,5434.2
3,56.25,161.25,5434.2
3,55.75,162.25,5433.5
3,55.00,112.50,5642.6
3,54.50,206.50,5780.3
3,54.50,206.75,5780.3
3,54.25,157.75,5428.4
3,54.00,122.00,5668.1
3,53.75,122.75,5668.1
3,53.75,243.00,5650.9
3,53.00,206.25,5779.9
3,52.75,116.50,5657.5
3,52.75,116.75,5657.5
3,52.75,206.25,5779.9
3,52.25,206.50,5779.9
3,51.75,328.25,5941.4
3,50.75,327.25,5941.6
3,47.75,6.75,5983.2
3,47.00,83.50,5755.9
3,46.50,7.00,5986.2
3,46.50,7.75,5985.8
3,46.50,11.25,5974.4
3,46.50,13.00,5967.7
3,46.25,10.50,5975.4
3,46.00,6.75,5986.1
3,45.75,3.75,5980.3
3,45.75,8.75,5977.9
3,45.50,4.75,5981.9
3,45.50,73.00,5792.8
3,45.25,4.75,5981.9
3,45.25,6.50,5986.3
3,45.25,81.25,5766.9
3,44.75,3.25,5979.6
3,44.75,7.25,5982.2
3,44.75,70.25,5796.2
3,44.50,4.00,5980.7
3,44.50,79.75,5773.1
3,44.50,83.00,5765.0
3,44.25,70.75,5796.2
3,44.25,80.50,5772.7
3,44.25,82.00,5767.7
3,44.00,4.25,5980.6
3,44.00,39.50,5850.7
3,44.00,41.25,5848.3
3,44.00,67.50,5794.2
3,44.00,67.75,5794.2
3,44.00,83.25,5766.8
3,44.00,83.75,5767.4
3,43.75,68.75,5794.7
3,43.75,71.25,5796.9
3,43.75,80.50,5773.4
3,43.50,81.25,5773.6
3,43.25,83.50,5770.4
3,43.00,86.25,5764.4
3,42.75,70.00,5796.0
3,42.75,73.25,5794.5
3,42.75,74.75,5794.4
3,42.75,76.75,5789.5
3,42.75,78.00,5783.3
3,42.50,70.75,5796.3
3,42.50,71.50,5795.4
3,42.50,72.50,5794.5
3,42.50,85.50,5768.3
3,42.50,86.50,5766.7
3,42.25,68.25,5795.1
3,42.25,75.75,5788.1
3,42.25,82.00,5775.2
3,42.00,32.75,5861.8
3,42.00,74.25,5791.5
3,42.00,76.75,5789.3
3,42.00,83.50,5771.7
3,42.00,128.25,5746.1
3,42.00,129.25,5747.0
3,41.75,33.50,5861.9
3,41.75,34.25,5862.0
3,41.75,68.00,5795.3
3,41.75,71.25,5792.4
3,41.75,72.00,5793.2
3,41.75,86.50,5765.4
3,41.50,69.50,5792.7
3,41.50,72.75,5793.4
3,41.50,75.25,5792.2
3,41.50,79.50,5781.9
3,41.50,127.75,5746.1
3,41.25,68.00,5794.6
3,41.25,86.00,5765.0
3,41.25,127.00,5746.7
3,41.00,47.75,5877.7
3,41.00,71.25,5791.9
3,41.00,72.00,5791.8
3,40.75,72.75,5790.7
3,40.75,73.50,5790.2
3,40.75,75.25,5792.4
3,40.50,68.25,5793.7
3,40.50,71.75,5794.3
3,40.25,69.75,5793.7
3,40.25,72.50,5793.1
3,40.25,75.75,5792.8
3,40.00,68.50,5795.1
3,40.00,87.25,5767.0
3,40.00,268.00,5875.2
3,39.75,44.00,5889.5
3,39.75,72.00,5797.7
3,39.75,74.25,5795.0
3,39.75,77.25,5789.0
3,39.75,94.25,5759.0
3,39.75,268.00,5875.2
3,39.50,69.00,5795.8
3,39.50,70.50,5795.6
3,39.50,83.25,5761.4
3,39.25,71.25,5796.7
3,39.25,93.25,5764.5
3,39.25,98.50,5755.6
3,39.00,16.50,5874.9
3,39.00,89.50,5770.3
3,38.75,67.50,5801.7
3,38.75,68.25,5797.8
3,38.75,72.25,5796.7
3,38.50,74.25,5799.1
3,38.50,75.00,5799.3
3,38.00,74.25,5800.3
3,37.50,76.00,5799.6
3,37.50,76.25,5799.6
3,37.50,269.75,5883.8
3,37.25,1.75,5959.3
3,37.25,74.25,5802.0
3,37.25,86.00,5780.4
3,36.75,73.75,5803.6
3,36.75,74.25,5803.4
3,36.75,75.00,5802.3
3,36.50,1.75,5958.6
3,36.50,73.00,5804.4
3,36.50,76.00,5803.2
3,36.50,76.75,5802.6
3,36.50,100.00,5768.5
3,36.25,67.25,5815.4
3,36.25,70.00,5809.7
3,36.25,70.25,5809.7
3,36.25,70.75,5810.1
3,36.25,95.75,5776.9
3,36.25,276.75,5896.3
3,36.00,75.00,5803.8
3,36.00,76.50,5803.4
3,36.00,97.25,5775.5
3,35.75,2.00,5959.8
3,35.75,70.75,5810.9
3,35.75,71.50,5810.5
3,35.75,72.25,5809.1
3,35.75,80.25,5800.9
3,35.50,73.75,5808.6
3,35.50,88.75,5776.7
3,35.50,94.75,5776.4
3,35.50,95.50,5776.3
3,35.50,272.00,5901.4
3,35.25,68.50,5821.0
3,35.25,75.75,5804.8
3,35.25,76.25,5804.9
3,35.25,80.75,5801.1
3,35.25,88.75,5776.7
3,35.25,92.25,5772.9
3,35.00,72.75,5810.4
3,35.00,73.00,5810.4
3,34.75,73.50,5810.7
3,34.75,194.75,5784.2
3,34.50,88.00,5777.3
3,34.50,263.25,5906.9
3,34.25,82.25,5796.8
3,34.00,6.25,5946.1
3,34.00,270.50,5905.3
3,34.00,270.75,5905.3
3,33.75,47.25,5935.2
3,33.75,50.00,5934.8
3,33.75,51.50,5937.6
3,33.75,96.00,5783.9
3,33.75,355.75,5934.4
3,33.50,5.50,5947.4
3,33.50,47.25,5935.2
3,33.50,74.50,5819.4
3,33.50,91.25,5781.5
3,33.50,266.00,5902.8
3,33.00,280.25,5909.6
3,32.75,254.50,5925.8
3,32.75,255.75,5923.6
3,32.25,50.25,5943.2
3,32.25,255.00,5925.0
3,32.00,54.75,5932.1
3,32.00,254.50,5924.5
3,32.00,264.75,5907.4
3,31.75,51.00,5941.5
3,31.75,326.00,5910.8
3,31.50,35.50,5939.4
3,31.50,50.25,5942.9
3,31.50,52.75,5940.2
3,31.25,6.50,5941.5
3,31.25,38.25,5943.1
3,31.25,38.50,5943.1
3,31.25,80.00,5819.6
3,31.25,255.00,5924.2
3,31.00,55.75,5933.9
3,31.00,80.75,5819.0
3,31.00,255.75,5923.3
3,31.00,320.50,5907.3
3,30.75,33.00,5936.9
3,30.75,33.50,5936.9
3,30.75,34.25,5937.2
3,30.75,35.25,5937.9
3,30.75,50.75,5941.5
3,30.75,263.25,5912.3
3,30.50,79.25,5827.7
3,30.25,51.75,5940.0
3,30.25,263.00,5913.1
3,30.00,31.75,5936.1
3,30.00,54.00,5938.2
3,30.00,80.00,5831.5
3,30.00,286.50,5925.3
3,29.75,32.25,5936.0
3,29.75,56.25,5936.4
3,29.75,70.00,5859.4
3,29.75,81.00,5832.3
3,29.50,33.75,5936.1
3,29.50,55.25,5936.9
3,29.50,253.00,5929.7
3,29.50,285.50,5925.5
3,29.25,33.75,5936.1
3,29.25,34.50,5936.8
3,29.25,35.25,5937.9
3,29.25,102.00,5820.3
3,29.25,102.75,5818.3
3,29.25,263.75,5909.4
3,29.00,51.50,5940.0
3,29.00,54.00,5936.2
3,29.00,261.50,5913.4
3,29.00,285.00,5925.5
3,28.75,93.75,5833.8
3,28.50,1.00,5956.2
3,28.50,8.00,5938.2
3,28.50,57.00,5924.1
3,28.50,252.75,5929.0
3,28.25,34.00,5935.5
3,28.25,84.00,5852.9
3,28.25,264.50,5909.2
3,28.25,290.75,5923.8
3,28.00,56.25,5925.3
3,28.00,59.25,5914.9
3,28.00,85.50,5843.7
3,28.00,215.25,5885.1
3,28.00,264.50,5909.2
3,28.00,317.25,5911.2
3,27.75,54.25,5937.8
3,27.75,59.75,5914.5
3,27.75,275.25,5924.3
3,27.75,275.50,5924.3
3,27.75,280.50,5924.0
3,27.75,281.50,5923.6
3,27.75,311.25,5910.7
3,27.50,6.50,5937.0
3,27.50,72.00,5866.1
3,27.50,72.50,5865.8
3,27.50,108.25,5834.0
3,27.25,96.00,5846.8
3,27.25,253.00,5928.7
3,27.25,254.75,5927.7
3,27.00,18.25,5922.9
3,27.00,73.25,5865.6
3,27.00,279.25,5923.7
3,27.00,289.25,5923.0
3,27.00,294.50,5920.4
3,27.00,309.50,5909.4
3,26.75,17.50,5923.1
3,26.75,18.75,5922.9
3,26.75,43.25,5957.6
3,26.75,129.50,5832.7
3,26.75,270.75,5924.9
3,26.50,41.50,5960.0
3,26.50,60.00,5908.6
3,26.50,114.00,5846.3
3,26.50,253.50,5927.9
3,26.50,303.75,5904.7
3,26.50,308.50,5908.8
3,26.25,271.50,5924.7
3,26.00,56.00,5925.3
3,26.00,112.75,5846.8
3,26.00,113.25,5847.1
3,25.75,0.75,5952.4
3,25.75,40.00,5965.1
3,25.75,263.50,5907.9
3,25.50,110.75,5845.4
3,25.50,142.50,5896.8
3,25.50,274.75,5924.2
3,25.25,38.50,5956.5
3,25.25,138.75,5895.6
3,25.25,142.50,5896.8
3,25.25,261.50,5909.4
3,25.25,262.75,5908.4
3,25.25,359.75,5952.2
